PassengerId,fSex,fEmbarked,Pclass,Age,SibSp,Parch,Fare,Survived,name_title,name_word_length,name_char_length,cabin_first_letter,ticket_category
807,male,S,1,39,0,0,0,0,Mr.,3,15,o,digit
808,female,S,3,18,0,0,7.775,0,Miss.,3,22,n,digit
808,female,S,3,18,0,0,7.775,0,Miss.,3,22,n,digit
809,male,S,2,39,0,0,13,0,Mr.,2,11,n,digit
809,male,S,2,39,0,0,13,0,Mr.,2,11,n,digit
810,female,S,1,33,1,0,53.1,1,Mrs.,4,22,E,digit
810,female,S,1,33,1,0,53.1,1,Mrs.,4,22,E,digit
811,male,S,3,26,0,0,7.8875,0,Mr.,2,16,n,digit
811,male,S,3,26,0,0,7.8875,0,Mr.,2,16,n,digit
812,male,S,3,39,0,0,24.15,0,Mr.,2,11,n,A/4
812,male,S,3,39,0,0,24.15,0,Mr.,2,11,n,A/4
813,male,S,2,35,0,0,10.5,0,Mr.,3,18,n,digit
813,male,S,2,35,0,0,10.5,0,Mr.,3,18,n,digit
814,female,S,3,6,4,2,31.275,0,Miss.,4,24,n,digit
814,female,S,3,6,4,2,31.275,0,Miss.,4,24,n,digit
815,male,S,3,30.5,0,0,8.05,0,Mr.,3,19,n,digit
815,male,S,3,30.5,0,0,8.05,0,Mr.,3,19,n,digit
816,male,S,1,40,0,0,0,0,Mr.,2,10,B,digit
816,male,S,1,38,0,0,0,0,Mr.,2,10,B,digit
817,female,S,3,23,0,0,7.925,0,Miss.,3,19,n,STON/O2
817,female,S,3,23,0,0,7.925,0,Miss.,3,19,n,STON/O2
818,male,C,2,31,1,1,37.0042,0,Mr.,2,12,n,SC/PARIS
818,male,C,2,31,1,1,37.0042,0,Mr.,2,12,n,SC/PARIS
819,male,S,3,43,0,0,6.45,0,Mr.,4,24,n,C
819,male,S,3,43,0,0,6.45,0,Mr.,4,24,n,C
820,male,S,3,10,3,2,27.9,0,Master.,3,17,n,digit
820,male,S,3,10,3,2,27.9,0,Master.,3,17,n,digit
821,female,S,1,52,1,1,93.5,1,Mrs.,4,19,B,digit
821,female,S,1,52,1,1,93.5,1,Mrs.,4,19,B,digit
822,male,S,3,27,0,0,8.6625,1,Mr.,2,11,n,digit
822,male,S,3,27,0,0,8.6625,1,Mr.,2,11,n,digit
823,male,S,1,38,0,0,0,0,Nobility,3,18,n,digit
823,male,S,1,38,0,0,0,0,Nobility,3,18,n,digit
824,female,S,3,27,0,1,12.475,1,Mrs.,2,4,E,digit
824,female,S,3,27,0,1,12.475,1,Mrs.,2,4,E,digit
825,male,S,3,2,4,1,39.6875,0,Master.,3,17,n,digit
825,male,S,3,2,4,1,39.6875,0,Master.,3,17,n,digit
826,male,Q,3,35,0,0,6.95,0,Mr.,2,9,n,digit
826,male,Q,3,35,0,0,6.95,0,Mr.,2,9,n,digit
827,male,S,3,23,0,0,56.4958,0,Mr.,2,6,n,digit
827,male,S,3,44,0,0,56.4958,0,Mr.,2,6,n,digit
828,male,C,2,1,0,2,37.0042,1,Master.,2,11,n,SC/PARIS
828,male,C,2,1,0,2,37.0042,1,Master.,2,11,n,SC/PARIS
829,male,Q,3,14,0,0,7.75,1,Mr.,3,21,n,digit
829,male,Q,3,14,0,0,7.75,1,Mr.,3,21,n,digit
830,female,S,1,62,0,0,80,1,Mrs.,4,17,B,digit
830,female,S,1,62,0,0,80,1,Mrs.,4,17,B,digit
831,female,C,3,15,1,0,14.4542,1,Mrs.,3,13,n,digit
831,female,C,3,15,1,0,14.4542,1,Mrs.,3,13,n,digit
832,male,S,2,0.83,1,1,18.75,1,Master.,3,20,n,digit
832,male,S,2,0.83,1,1,18.75,1,Master.,3,20,n,digit
833,male,C,3,40,0,0,7.2292,0,Mr.,2,8,n,digit
833,male,C,3,45,0,0,7.2292,0,Mr.,2,8,n,digit
834,male,S,3,23,0,0,7.8542,0,Mr.,2,16,n,digit
834,male,S,3,23,0,0,7.8542,0,Mr.,2,16,n,digit
835,male,S,3,18,0,0,8.3,0,Mr.,3,15,n,digit
835,male,S,3,18,0,0,8.3,0,Mr.,3,15,n,digit
836,female,C,1,39,1,1,83.1583,1,Miss.,3,18,E,PC
836,female,C,1,39,1,1,83.1583,1,Miss.,3,18,E,PC
837,male,S,3,21,0,0,8.6625,0,Mr.,2,10,n,digit
837,male,S,3,21,0,0,8.6625,0,Mr.,2,10,n,digit
838,male,S,3,24,0,0,8.05,0,Mr.,2,13,n,digit
838,male,S,3,32,0,0,8.05,0,Mr.,2,13,n,digit
839,male,S,3,32,0,0,56.4958,1,Mr.,2,9,n,digit
839,male,S,3,32,0,0,56.4958,1,Mr.,2,9,n,digit
840,male,C,1,16,0,0,29.7,1,Mr.,2,14,C,digit
840,male,C,1,16,0,0,29.7,1,Mr.,2,14,C,digit
841,male,S,3,20,0,0,7.925,0,Mr.,3,20,n,other
841,male,S,3,20,0,0,7.925,0,Mr.,3,20,n,other
842,male,S,2,16,0,0,10.5,0,Mr.,3,17,n,other
842,male,S,2,16,0,0,10.5,0,Mr.,3,17,n,other
843,female,C,1,30,0,0,31,1,Miss.,2,15,n,digit
843,female,C,1,30,0,0,31,1,Miss.,2,15,n,digit
844,male,C,3,34.5,0,0,6.4375,0,Mr.,3,19,n,digit
844,male,C,3,34.5,0,0,6.4375,0,Mr.,3,19,n,digit
845,male,S,3,17,0,0,8.6625,0,Mr.,2,13,n,digit
845,male,S,3,17,0,0,8.6625,0,Mr.,2,13,n,digit
846,male,S,3,42,0,0,7.55,0,Mr.,2,13,n,CA
846,male,S,3,42,0,0,7.55,0,Mr.,2,13,n,CA
847,male,S,3,5,8,2,69.55,0,Mr.,3,17,n,CA
847,male,S,3,17,8,2,69.55,0,Mr.,3,17,n,CA
848,male,C,3,35,0,0,7.8958,0,Mr.,2,12,n,digit
848,male,C,3,35,0,0,7.8958,0,Mr.,2,12,n,digit
849,male,S,2,28,0,1,33,0,Rev.,2,10,n,digit
849,male,S,2,28,0,1,33,0,Rev.,2,10,n,digit
850,female,C,1,63,1,0,89.1042,1,Mrs.,4,17,C,digit
850,female,C,1,51,1,0,89.1042,1,Mrs.,4,17,C,digit
851,male,S,3,4,4,2,31.275,0,Master.,4,27,n,digit
851,male,S,3,4,4,2,31.275,0,Master.,4,27,n,digit
852,male,S,3,74,0,0,7.775,0,Mr.,2,13,n,digit
852,male,S,3,74,0,0,7.775,0,Mr.,2,13,n,digit
853,female,C,3,9,1,1,15.2458,0,Miss.,2,15,n,digit
853,female,C,3,9,1,1,15.2458,0,Miss.,2,15,n,digit
854,female,S,1,16,0,1,39.4,1,Miss.,3,16,D,PC
854,female,S,1,16,0,1,39.4,1,Miss.,3,16,D,PC
855,female,S,2,44,1,0,26,0,Mrs.,4,21,n,digit
855,female,S,2,44,1,0,26,0,Mrs.,4,21,n,digit
856,female,S,3,18,0,1,9.35,1,Mrs.,3,6,n,digit
856,female,S,3,18,0,1,9.35,1,Mrs.,3,6,n,digit
857,female,S,1,45,1,1,164.8667,1,Mrs.,4,17,n,digit
857,female,S,1,45,1,1,164.8667,1,Mrs.,4,17,n,digit
858,male,S,1,51,0,0,26.55,1,Mr.,4,14,E,digit
858,male,S,1,51,0,0,26.55,1,Mr.,4,14,E,digit
859,female,C,3,24,0,3,19.2583,1,Mrs.,3,14,n,digit
859,female,C,3,24,0,3,19.2583,1,Mrs.,3,14,n,digit
860,male,C,3,40,0,0,7.2292,0,Mr.,2,10,n,digit
860,male,C,3,18,0,0,7.2292,0,Mr.,2,10,n,digit
861,male,S,3,41,2,0,14.1083,0,Mr.,3,16,n,digit
861,male,S,3,41,2,0,14.1083,0,Mr.,3,16,n,digit
862,male,S,2,21,1,0,11.5,0,Mr.,3,20,n,digit
862,male,S,2,21,1,0,11.5,0,Mr.,3,20,n,digit
863,female,S,1,48,0,0,25.9292,1,Mrs.,4,18,D,digit
863,female,S,1,48,0,0,25.9292,1,Mrs.,4,18,D,digit
864,female,S,3,3,8,2,69.55,0,Miss.,4,23,n,CA
864,female,S,3,17,8,2,69.55,0,Miss.,4,23,n,CA
865,male,S,2,24,0,0,13,0,Mr.,3,15,n,digit
865,male,S,2,24,0,0,13,0,Mr.,3,15,n,digit
866,female,S,2,42,0,0,13,1,Mrs.,2,7,n,digit
866,female,S,2,42,0,0,13,1,Mrs.,2,7,n,digit
867,female,C,2,27,1,0,13.8583,1,Miss.,4,18,n,SC/PARIS
867,female,C,2,27,1,0,13.8583,1,Miss.,4,18,n,SC/PARIS
868,male,S,1,31,0,0,50.4958,0,Mr.,4,28,o,PC
868,male,S,1,31,0,0,50.4958,0,Mr.,4,28,o,PC
869,male,S,3,21,0,0,9.5,0,Mr.,3,20,n,digit
869,male,S,3,21,0,0,9.5,0,Mr.,3,20,n,digit
870,male,S,3,4,1,1,11.1333,1,Master.,3,20,n,digit
870,male,S,3,4,1,1,11.1333,1,Master.,3,20,n,digit
871,male,S,3,26,0,0,7.8958,0,Mr.,2,11,n,digit
871,male,S,3,26,0,0,7.8958,0,Mr.,2,11,n,digit
872,female,S,1,47,1,1,52.5542,1,Mrs.,4,22,D,digit
872,female,S,1,47,1,1,52.5542,1,Mrs.,4,22,D,digit
873,male,S,1,33,0,0,5,0,Mr.,3,17,B,digit
873,male,S,1,33,0,0,5,0,Mr.,3,17,B,digit
874,male,S,3,47,0,0,9,0,Mr.,3,20,n,digit
874,male,S,3,47,0,0,9,0,Mr.,3,20,n,digit
875,female,C,2,28,1,0,24,1,Mrs.,3,13,n,other
875,female,C,2,28,1,0,24,1,Mrs.,3,13,n,other
876,female,C,3,15,0,0,7.225,1,Miss.,4,22,n,digit
876,female,C,3,15,0,0,7.225,1,Miss.,4,22,n,digit
877,male,S,3,20,0,0,9.8458,0,Mr.,3,22,n,digit
877,male,S,3,20,0,0,9.8458,0,Mr.,3,22,n,digit
878,male,S,3,19,0,0,7.8958,0,Mr.,2,14,n,digit
878,male,S,3,19,0,0,7.8958,0,Mr.,2,14,n,digit
879,male,S,3,24,0,0,7.8958,0,Mr.,2,12,n,digit
879,male,S,3,21,0,0,7.8958,0,Mr.,2,12,n,digit
880,female,C,1,56,0,1,83.1583,1,Mrs.,4,14,C,digit
880,female,C,1,56,0,1,83.1583,1,Mrs.,4,14,C,digit
881,female,S,2,25,0,1,26,1,Mrs.,3,14,n,digit
881,female,S,2,25,0,1,26,1,Mrs.,3,14,n,digit
882,male,S,3,33,0,0,7.8958,0,Mr.,2,12,n,digit
882,male,S,3,33,0,0,7.8958,0,Mr.,2,12,n,digit
883,female,S,3,22,0,0,10.5167,0,Miss.,3,19,n,digit
883,female,S,3,22,0,0,10.5167,0,Miss.,3,19,n,digit
884,male,S,2,28,0,0,10.5,0,Mr.,3,22,n,other
884,male,S,2,28,0,0,10.5,0,Mr.,3,22,n,other
885,male,S,3,25,0,0,7.05,0,Mr.,3,15,n,SOTON/OQ
885,male,S,3,25,0,0,7.05,0,Mr.,3,15,n,SOTON/OQ
886,female,Q,3,39,0,5,29.125,0,Mrs.,3,11,n,digit
886,female,Q,3,39,0,5,29.125,0,Mrs.,3,11,n,digit
887,male,S,2,27,0,0,13,0,Rev.,2,14,n,digit
887,male,S,2,27,0,0,13,0,Rev.,2,14,n,digit
888,female,S,1,19,0,0,30,1,Miss.,3,19,B,digit
888,female,S,1,19,0,0,30,1,Miss.,3,19,B,digit
889,female,S,3,2,1,2,23.45,0,Miss.,4,30,n,W/C
889,female,S,3,24,1,2,23.45,0,Miss.,4,30,n,W/C
890,male,C,1,26,0,0,30,1,Mr.,3,14,C,digit
890,male,C,1,26,0,0,30,1,Mr.,3,14,C,digit
891,male,Q,3,32,0,0,7.75,0,Mr.,2,13,n,digit
891,male,Q,3,32,0,0,7.75,0,Mr.,2,13,n,digit
